season,seasonPhase,playerId,player,team,games,pa,ab,runs,hits,doubles,triples,homeRuns,rbi,walks,strikeouts,stolenBases,totalBases,avg,obp_est,slg,ops_est,hitsPerGame,totalBasesPerGame,homeRunsPerGame,runsPerGame,rbiPerGame,strikeoutsPerGame,walksPerGame,kRate,bbRate,babip,avgHome,avgAway
2026,regular,663586,Austin Riley,ATL,38,159.0,143.0,19.0,29.0,6.0,0.0,5.0,22.0,13.0,43.0,3.0,50.0,0.203,0.269,0.35,0.619,0.763,1.316,0.132,0.5,0.579,1.132,0.342,27.04,8.18,0.253,0.191,0.213
2026,regular,572233,Christian Walker,HOU,38,155.0,137.0,24.0,42.0,9.0,0.0,9.0,27.0,15.0,29.0,0.0,78.0,0.307,0.375,0.569,0.944,1.105,2.053,0.237,0.632,0.711,0.763,0.395,18.71,9.68,0.333,0.284,0.329
2026,regular,702284,Cole Young,SEA,38,149.0,134.0,20.0,36.0,6.0,1.0,3.0,20.0,12.0,36.0,2.0,53.0,0.269,0.329,0.396,0.725,0.947,1.395,0.079,0.526,0.526,0.947,0.316,24.16,8.05,0.347,0.25,0.296
2026,regular,686948,Drake Baldwin,ATL,38,174.0,155.0,33.0,47.0,5.0,0.0,9.0,30.0,16.0,35.0,1.0,79.0,0.303,0.368,0.51,0.878,1.237,2.079,0.237,0.868,0.789,0.921,0.421,20.11,9.2,0.342,0.3,0.306
2026,regular,666176,Jo Adell,LAA,38,161.0,151.0,14.0,39.0,2.0,0.0,4.0,21.0,4.0,36.0,2.0,53.0,0.258,0.277,0.351,0.628,1.026,1.395,0.105,0.368,0.553,0.947,0.105,22.36,2.48,0.315,0.254,0.262
2026,regular,608070,José Ramírez,CLE,38,165.0,139.0,22.0,29.0,8.0,0.0,6.0,14.0,26.0,22.0,14.0,55.0,0.209,0.333,0.396,0.729,0.763,1.447,0.158,0.579,0.368,0.579,0.684,13.33,15.76,0.207,0.241,0.188
2026,regular,677594,Julio Rodríguez,SEA,38,165.0,150.0,18.0,39.0,7.0,0.0,5.0,17.0,13.0,38.0,3.0,61.0,0.26,0.319,0.407,0.726,1.026,1.605,0.132,0.474,0.447,1.0,0.342,23.03,7.88,0.318,0.278,0.233
2026,regular,621566,Matt Olson,ATL,38,170.0,146.0,35.0,44.0,15.0,0.0,13.0,33.0,22.0,39.0,0.0,98.0,0.301,0.393,0.671,1.064,1.158,2.579,0.342,0.921,0.868,1.026,0.579,22.94,12.94,0.33,0.314,0.289
2026,regular,645277,Ozzie Albies,ATL,38,163.0,146.0,29.0,47.0,8.0,0.0,8.0,23.0,13.0,20.0,0.0,79.0,0.322,0.377,0.541,0.918,1.237,2.079,0.211,0.763,0.605,0.526,0.342,12.27,7.98,0.331,0.343,0.304
2026,regular,668227,Randy Arozarena,SEA,38,158.0,136.0,24.0,36.0,9.0,1.0,3.0,12.0,17.0,37.0,8.0,56.0,0.265,0.346,0.412,0.758,0.947,1.474,0.079,0.632,0.316,0.974,0.447,23.42,10.76,0.344,0.238,0.308
2026,regular,682985,Riley Greene,DET,38,157.0,135.0,24.0,40.0,10.0,0.0,4.0,19.0,22.0,44.0,1.0,62.0,0.296,0.395,0.459,0.854,1.053,1.632,0.105,0.632,0.5,1.158,0.579,28.03,14.01,0.414,0.387,0.219
2026,regular,670541,Yordan Alvarez,HOU,38,168.0,141.0,26.0,45.0,9.0,0.0,12.0,27.0,22.0,21.0,1.0,90.0,0.319,0.411,0.638,1.049,1.184,2.368,0.316,0.684,0.711,0.553,0.579,12.5,13.1,0.306,0.377,0.264
2026,regular,687263,Zach Neto,LAA,38,176.0,149.0,26.0,33.0,8.0,1.0,6.0,18.0,24.0,55.0,7.0,61.0,0.221,0.329,0.409,0.738,0.868,1.605,0.158,0.684,0.474,1.447,0.632,31.25,13.64,0.307,0.209,0.232
2026,regular,592450,Aaron Judge,NYY,37,163.0,132.0,34.0,36.0,6.0,0.0,15.0,28.0,28.0,46.0,5.0,87.0,0.273,0.4,0.659,1.059,0.973,2.351,0.405,0.919,0.757,1.243,0.757,28.22,17.18,0.296,0.319,0.222
2026,regular,608324,Alex Bregman,CHC,37,170.0,147.0,14.0,36.0,5.0,1.0,3.0,13.0,21.0,26.0,1.0,52.0,0.245,0.339,0.354,0.693,0.973,1.405,0.081,0.378,0.351,0.703,0.568,15.29,12.35,0.28,0.244,0.246
2026,regular,681624,Andy Pages,LAD,37,149.0,137.0,22.0,46.0,8.0,0.0,8.0,33.0,9.0,32.0,6.0,78.0,0.336,0.377,0.569,0.946,1.243,2.108,0.216,0.595,0.892,0.865,0.243,21.48,6.04,0.392,0.359,0.315
2026,regular,677951,Bobby Witt Jr.,KCR,37,166.0,147.0,16.0,41.0,10.0,1.0,3.0,16.0,17.0,31.0,12.0,62.0,0.279,0.354,0.422,0.776,1.108,1.676,0.081,0.432,0.432,0.838,0.459,18.67,10.24,0.336,0.263,0.296
2026,regular,668804,Bryan Reynolds,PIT,37,164.0,131.0,26.0,34.0,5.0,2.0,4.0,22.0,30.0,44.0,2.0,55.0,0.26,0.398,0.42,0.818,0.919,1.486,0.108,0.703,0.595,1.189,0.811,26.83,18.29,0.361,0.297,0.224
2026,regular,547180,Bryce Harper,PHI,37,158.0,137.0,23.0,38.0,9.0,1.0,9.0,23.0,20.0,25.0,2.0,76.0,0.277,0.369,0.555,0.924,1.027,2.054,0.243,0.622,0.622,0.676,0.541,15.82,12.66,0.282,0.267,0.29
2026,regular,701358,Cam Smith,HOU,37,147.0,128.0,17.0,28.0,6.0,0.0,4.0,17.0,14.0,41.0,4.0,46.0,0.219,0.296,0.359,0.655,0.757,1.243,0.108,0.459,0.459,1.108,0.378,27.89,9.52,0.289,0.133,0.294
2026,regular,695657,Colson Montgomery,CHW,37,154.0,132.0,16.0,30.0,7.0,0.0,9.0,23.0,15.0,44.0,1.0,64.0,0.227,0.306,0.485,0.791,0.811,1.73,0.243,0.432,0.622,1.189,0.405,28.57,9.74,0.266,0.18,0.256
2026,regular,682829,Elly De La Cruz,CIN,37,164.0,146.0,27.0,39.0,6.0,0.0,10.0,28.0,17.0,47.0,8.0,75.0,0.267,0.344,0.514,0.858,1.054,2.027,0.27,0.73,0.757,1.27,0.459,28.66,10.37,0.326,0.304,0.234
2026,regular,678662,Ezequiel Tovar,COL,37,139.0,129.0,9.0,24.0,8.0,0.0,1.0,9.0,7.0,39.0,2.0,35.0,0.186,0.228,0.271,0.499,0.649,0.946,0.027,0.243,0.243,1.054,0.189,28.06,5.04,0.258,0.13,0.227
2026,regular,695578,James Wood,WSN,37,176.0,142.0,32.0,34.0,8.0,0.0,10.0,27.0,32.0,58.0,7.0,72.0,0.239,0.379,0.507,0.886,0.919,1.946,0.27,0.865,0.73,1.568,0.865,32.95,18.18,0.324,0.279,0.203
2026,regular,808982,Jung Hoo Lee,SFG,37,145.0,133.0,15.0,35.0,8.0,1.0,2.0,12.0,10.0,18.0,0.0,51.0,0.263,0.315,0.383,0.698,0.946,1.378,0.054,0.405,0.324,0.486,0.27,12.41,6.9,0.292,0.25,0.275
2026,regular,656941,Kyle Schwarber,PHI,37,165.0,135.0,23.0,28.0,7.0,1.0,11.0,20.0,26.0,52.0,0.0,70.0,0.207,0.335,0.519,0.854,0.757,1.892,0.297,0.622,0.541,1.405,0.703,31.52,15.76,0.236,0.26,0.145
2026,regular,680574,Matt McLain,CIN,37,151.0,130.0,15.0,26.0,6.0,0.0,3.0,10.0,18.0,37.0,5.0,41.0,0.2,0.297,0.315,0.612,0.703,1.108,0.081,0.405,0.27,1.0,0.486,24.5,11.92,0.256,0.164,0.232
2026,regular,545361,Mike Trout,LAA,37,170.0,131.0,32.0,34.0,5.0,0.0,11.0,23.0,36.0,40.0,5.0,72.0,0.26,0.419,0.55,0.969,0.919,1.946,0.297,0.865,0.622,1.081,0.973,23.53,21.18,0.287,0.217,0.296
2026,regular,808959,Munetaka Murakami,CHW,37,160.0,131.0,26.0,31.0,1.0,0.0,14.0,28.0,28.0,55.0,0.0,74.0,0.237,0.371,0.565,0.936,0.838,2.0,0.378,0.703,0.757,1.486,0.757,34.38,17.5,0.274,0.18,0.272
2026,regular,624413,Pete Alonso,BAL,37,160.0,138.0,26.0,31.0,10.0,0.0,7.0,20.0,21.0,39.0,1.0,62.0,0.225,0.327,0.449,0.776,0.838,1.676,0.189,0.703,0.541,1.054,0.568,24.38,13.12,0.261,0.222,0.227
2026,regular,691718,Pete Crow-Armstrong,CHC,37,152.0,138.0,23.0,34.0,4.0,2.0,4.0,15.0,10.0,41.0,7.0,54.0,0.246,0.297,0.391,0.688,0.919,1.459,0.108,0.622,0.405,1.108,0.27,26.97,6.58,0.323,0.237,0.259
2026,regular,646240,Rafael Devers,SFG,37,151.0,140.0,10.0,31.0,6.0,0.0,3.0,15.0,9.0,45.0,0.0,46.0,0.221,0.268,0.329,0.597,0.838,1.243,0.081,0.27,0.405,1.216,0.243,29.8,5.96,0.304,0.225,0.217
2026,regular,701398,Sal Stewart,CIN,37,160.0,139.0,20.0,34.0,6.0,0.0,9.0,29.0,19.0,29.0,7.0,67.0,0.245,0.335,0.482,0.817,0.919,1.811,0.243,0.541,0.784,0.784,0.514,18.12,11.88,0.248,0.281,0.213
2026,regular,679529,Spencer Torkelson,DET,37,144.0,121.0,13.0,25.0,6.0,0.0,6.0,14.0,22.0,45.0,0.0,49.0,0.207,0.329,0.405,0.734,0.676,1.324,0.162,0.351,0.378,1.216,0.595,31.25,15.28,0.271,0.211,0.203
2026,regular,681198,TJ Rumfield,COL,37,149.0,135.0,13.0,37.0,6.0,1.0,5.0,20.0,12.0,23.0,0.0,60.0,0.274,0.333,0.444,0.777,1.0,1.622,0.135,0.351,0.541,0.622,0.324,15.44,8.05,0.299,0.292,0.257
2026,regular,665489,Vladimir Guerrero Jr.,TOR,37,154.0,135.0,21.0,43.0,7.0,0.0,2.0,16.0,17.0,19.0,2.0,56.0,0.319,0.395,0.415,0.81,1.162,1.514,0.054,0.568,0.432,0.514,0.459,12.34,11.04,0.36,0.371,0.274
2026,regular,669364,Xavier Edwards,MIA,37,158.0,136.0,24.0,44.0,7.0,2.0,2.0,12.0,21.0,15.0,4.0,61.0,0.324,0.414,0.449,0.863,1.189,1.649,0.054,0.649,0.324,0.405,0.568,9.49,13.29,0.353,0.305,0.352
2026,regular,666969,Adolis García,PHI,36,146.0,130.0,12.0,32.0,5.0,1.0,4.0,13.0,12.0,37.0,1.0,51.0,0.246,0.31,0.392,0.702,0.889,1.417,0.111,0.333,0.361,1.028,0.333,25.34,8.22,0.315,0.246,0.246
2026,regular,666182,Bo Bichette,NYM,36,159.0,149.0,16.0,36.0,5.0,0.0,2.0,16.0,8.0,30.0,1.0,47.0,0.242,0.28,0.315,0.595,1.0,1.306,0.056,0.444,0.444,0.833,0.222,18.87,5.03,0.291,0.239,0.244
2026,regular,677587,Brayan Rocchio,CLE,36,134.0,118.0,14.0,30.0,4.0,0.0,3.0,19.0,12.0,12.0,3.0,43.0,0.254,0.323,0.364,0.687,0.833,1.194,0.083,0.389,0.528,0.333,0.333,8.96,8.96,0.262,0.34,0.197
2026,regular,802415,Chandler Simpson,TBR,36,154.0,142.0,18.0,43.0,1.0,2.0,0.0,8.0,7.0,15.0,12.0,48.0,0.303,0.336,0.338,0.674,1.194,1.333,0.0,0.5,0.222,0.417,0.194,9.74,4.55,0.339,0.324,0.284
2026,regular,682928,CJ Abrams,WSN,36,152.0,127.0,21.0,38.0,6.0,0.0,9.0,33.0,17.0,27.0,7.0,71.0,0.299,0.382,0.559,0.941,1.056,1.972,0.25,0.583,0.917,0.75,0.472,17.76,11.18,0.319,0.239,0.367
2026,regular,641355,Cody Bellinger,NYY,36,155.0,130.0,22.0,37.0,10.0,2.0,5.0,26.0,22.0,20.0,4.0,66.0,0.285,0.388,0.508,0.896,1.028,1.833,0.139,0.611,0.722,0.556,0.611,12.9,14.19,0.305,0.354,0.215
2026,regular,621020,Dansby Swanson,CHC,36,146.0,121.0,25.0,25.0,2.0,1.0,6.0,24.0,21.0,31.0,2.0,47.0,0.207,0.324,0.388,0.712,0.694,1.306,0.167,0.694,0.667,0.861,0.583,21.23,14.38,0.226,0.181,0.245
2026,regular,695734,Daylen Lile,WSN,36,160.0,144.0,24.0,35.0,9.0,0.0,3.0,14.0,16.0,30.0,2.0,53.0,0.243,0.319,0.368,0.687,0.972,1.472,0.083,0.667,0.389,0.833,0.444,18.75,10.0,0.288,0.206,0.272
2026,regular,676391,Ernie Clement,TOR,36,151.0,146.0,11.0,41.0,13.0,0.0,1.0,9.0,5.0,10.0,1.0,57.0,0.281,0.305,0.39,0.695,1.139,1.583,0.028,0.306,0.25,0.278,0.139,6.62,3.31,0.296,0.292,0.27
2026,regular,694497,Evan Carter,TEX,36,130.0,107.0,13.0,19.0,5.0,0.0,4.0,11.0,18.0,31.0,5.0,36.0,0.178,0.296,0.336,0.632,0.528,1.0,0.111,0.361,0.306,0.861,0.5,23.85,13.85,0.208,0.196,0.164
2026,regular,683002,Gunnar Henderson,BAL,36,168.0,154.0,23.0,31.0,6.0,1.0,9.0,19.0,12.0,53.0,5.0,66.0,0.201,0.259,0.429,0.688,0.861,1.833,0.25,0.639,0.528,1.472,0.333,31.55,7.14,0.239,0.218,0.184
2026,regular,671218,Heliot Ramos,SFG,36,142.0,134.0,12.0,34.0,8.0,1.0,3.0,15.0,7.0,43.0,0.0,53.0,0.254,0.291,0.396,0.687,0.944,1.472,0.083,0.333,0.417,1.194,0.194,30.28,4.93,0.352,0.239,0.269
2026,regular,671056,Iván Herrera,STL,36,165.0,129.0,21.0,33.0,10.0,0.0,4.0,17.0,27.0,29.0,1.0,55.0,0.256,0.385,0.426,0.811,0.917,1.528,0.111,0.583,0.472,0.806,0.75,17.58,16.36,0.302,0.236,0.281
2026,regular,669394,Jake Burger,TEX,36,150.0,142.0,14.0,31.0,5.0,0.0,6.0,21.0,6.0,43.0,0.0,54.0,0.218,0.25,0.38,0.63,0.861,1.5,0.167,0.389,0.583,1.194,0.167,28.67,4.0,0.269,0.143,0.267
2026,regular,805300,Jakob Marsee,MIA,36,164.0,139.0,20.0,25.0,4.0,2.0,1.0,10.0,21.0,42.0,10.0,36.0,0.18,0.287,0.259,0.546,0.694,1.0,0.028,0.556,0.278,1.167,0.583,25.61,12.8,0.25,0.198,0.155
2026,regular,665862,Jazz Chisholm Jr.,NYY,36,146.0,129.0,17.0,27.0,5.0,0.0,4.0,13.0,15.0,39.0,11.0,44.0,0.209,0.292,0.341,0.633,0.75,1.222,0.111,0.472,0.361,1.083,0.417,26.71,10.27,0.267,0.175,0.236
2026,regular,660821,Jesús Sánchez,TOR,36,123.0,113.0,11.0,27.0,4.0,0.0,4.0,15.0,5.0,23.0,1.0,43.0,0.239,0.271,0.381,0.652,0.75,1.194,0.111,0.306,0.417,0.639,0.139,18.7,4.07,0.267,0.283,0.2
2026,regular,802139,JJ Wetherholt,STL,36,165.0,138.0,28.0,33.0,5.0,0.0,7.0,18.0,18.0,29.0,4.0,59.0,0.239,0.327,0.428,0.755,0.917,1.639,0.194,0.778,0.5,0.806,0.5,17.58,10.91,0.255,0.235,0.246
2026,regular,666018,Jonathan Aranda,TBR,36,154.0,128.0,19.0,35.0,5.0,0.0,7.0,29.0,21.0,36.0,0.0,61.0,0.273,0.376,0.477,0.853,0.972,1.694,0.194,0.528,0.806,1.0,0.583,23.38,13.64,0.329,0.344,0.209
2026,regular,676609,José Caballero,NYY,36,135.0,125.0,17.0,32.0,6.0,0.0,4.0,13.0,6.0,27.0,13.0,50.0,0.256,0.29,0.4,0.69,0.889,1.389,0.111,0.472,0.361,0.75,0.167,20.0,4.44,0.298,0.246,0.266
2026,regular,691406,Junior Caminero,TBR,36,155.0,135.0,21.0,34.0,3.0,0.0,9.0,16.0,19.0,27.0,0.0,64.0,0.252,0.344,0.474,0.818,0.944,1.778,0.25,0.583,0.444,0.75,0.528,17.42,12.26,0.253,0.25,0.254
2026,regular,672960,Kazuma Okamoto,TOR,36,151.0,134.0,19.0,33.0,3.0,0.0,10.0,23.0,17.0,44.0,0.0,66.0,0.246,0.331,0.493,0.824,0.917,1.833,0.278,0.528,0.639,1.222,0.472,29.14,11.26,0.287,0.25,0.243
2026,regular,805808,Kevin McGonigle,DET,36,158.0,137.0,25.0,41.0,11.0,2.0,2.0,16.0,20.0,20.0,4.0,62.0,0.299,0.389,0.453,0.842,1.139,1.722,0.056,0.694,0.444,0.556,0.556,12.66,12.66,0.339,0.254,0.338
2026,regular,663656,Kyle Tucker,LAD,36,160.0,139.0,26.0,35.0,8.0,0.0,4.0,19.0,19.0,32.0,3.0,55.0,0.252,0.342,0.396,0.738,0.972,1.528,0.111,0.722,0.528,0.889,0.528,20.0,11.88,0.301,0.191,0.31
2026,regular,807712,Luke Keaschall,MIN,36,151.0,135.0,17.0,31.0,8.0,0.0,1.0,15.0,13.0,23.0,8.0,42.0,0.23,0.297,0.311,0.608,0.861,1.167,0.028,0.472,0.417,0.639,0.361,15.23,8.61,0.27,0.224,0.237
2026,regular,543760,Marcus Semien,NYM,36,141.0,130.0,11.0,30.0,6.0,0.0,2.0,13.0,8.0,28.0,4.0,42.0,0.231,0.275,0.323,0.598,0.833,1.167,0.056,0.306,0.361,0.778,0.222,19.86,5.67,0.28,0.149,0.317
2026,regular,656305,Matt Chapman,SFG,36,152.0,137.0,16.0,32.0,6.0,1.0,1.0,12.0,14.0,36.0,0.0,43.0,0.234,0.305,0.314,0.619,0.889,1.194,0.028,0.444,0.333,1.0,0.389,23.68,9.21,0.31,0.246,0.224
2026,regular,643289,Mauricio Dubón,ATL,36,143.0,131.0,17.0,35.0,9.0,2.0,2.0,20.0,10.0,24.0,0.0,54.0,0.267,0.319,0.412,0.731,0.972,1.5,0.056,0.472,0.556,0.667,0.278,16.78,6.99,0.314,0.328,0.219
2026,regular,683737,Michael Busch,CHC,36,159.0,134.0,16.0,31.0,7.0,1.0,3.0,20.0,21.0,36.0,0.0,49.0,0.231,0.335,0.366,0.701,0.861,1.361,0.083,0.444,0.556,1.0,0.583,22.64,13.21,0.295,0.312,0.111
2026,regular,678246,Miguel Vargas,CHW,36,159.0,130.0,24.0,28.0,4.0,1.0,7.0,18.0,26.0,27.0,6.0,55.0,0.215,0.346,0.423,0.769,0.778,1.528,0.194,0.667,0.5,0.75,0.722,16.98,16.35,0.219,0.204,0.224
2026,regular,663538,Nico Hoerner,CHC,36,167.0,145.0,19.0,42.0,10.0,0.0,4.0,27.0,15.0,14.0,7.0,64.0,0.29,0.356,0.441,0.797,1.167,1.778,0.111,0.528,0.75,0.389,0.417,8.38,8.98,0.299,0.279,0.305
2026,regular,672640,Otto Lopez,MIA,36,152.0,143.0,25.0,48.0,9.0,2.0,4.0,16.0,6.0,28.0,5.0,73.0,0.336,0.362,0.51,0.872,1.333,2.028,0.111,0.694,0.444,0.778,0.167,18.42,3.95,0.396,0.333,0.339
2026,regular,521692,Salvador Perez,KCR,36,151.0,141.0,14.0,29.0,5.0,0.0,5.0,17.0,5.0,33.0,0.0,49.0,0.206,0.233,0.348,0.581,0.806,1.361,0.139,0.389,0.472,0.917,0.139,21.85,3.31,0.233,0.23,0.179
2026,regular,621493,Taylor Ward,BAL,36,166.0,130.0,25.0,37.0,13.0,0.0,1.0,12.0,34.0,27.0,1.0,53.0,0.285,0.433,0.408,0.841,1.028,1.472,0.028,0.694,0.333,0.75,0.944,16.27,20.48,0.353,0.288,0.281
2026,regular,607208,Trea Turner,PHI,36,162.0,150.0,23.0,36.0,7.0,0.0,4.0,12.0,12.0,33.0,3.0,55.0,0.24,0.296,0.367,0.663,1.0,1.528,0.111,0.639,0.333,0.917,0.333,20.37,7.41,0.283,0.267,0.203
2026,regular,663757,Trent Grisham,NYY,36,141.0,116.0,21.0,19.0,5.0,1.0,5.0,20.0,23.0,24.0,1.0,41.0,0.164,0.302,0.353,0.655,0.528,1.139,0.139,0.583,0.556,0.667,0.639,17.02,16.31,0.161,0.197,0.127
2026,regular,575929,Willson Contreras,BOS,36,157.0,129.0,19.0,34.0,4.0,0.0,8.0,23.0,18.0,45.0,1.0,62.0,0.264,0.354,0.481,0.835,0.944,1.722,0.222,0.528,0.639,1.25,0.5,28.66,11.46,0.342,0.276,0.254
2026,regular,642715,Willy Adames,SFG,36,151.0,144.0,13.0,28.0,11.0,0.0,3.0,6.0,6.0,47.0,1.0,48.0,0.194,0.227,0.333,0.56,0.778,1.333,0.083,0.361,0.167,1.306,0.167,31.13,3.97,0.266,0.157,0.23
2026,regular,677800,Wilyer Abreu,BOS,36,155.0,137.0,18.0,41.0,6.0,1.0,5.0,16.0,18.0,31.0,2.0,64.0,0.299,0.381,0.467,0.848,1.139,1.778,0.139,0.5,0.444,0.861,0.5,20.0,11.61,0.356,0.241,0.342
2026,regular,664761,Alec Bohm,PHI,35,141.0,126.0,7.0,20.0,3.0,0.0,1.0,15.0,10.0,22.0,0.0,26.0,0.159,0.221,0.206,0.427,0.571,0.743,0.029,0.2,0.429,0.629,0.286,15.6,7.09,0.184,0.111,0.206
2026,regular,676475,Alec Burleson,STL,35,156.0,138.0,18.0,37.0,9.0,0.0,5.0,29.0,17.0,24.0,1.0,61.0,0.268,0.348,0.442,0.79,1.057,1.743,0.143,0.514,0.829,0.686,0.486,15.38,10.9,0.294,0.221,0.328
2026,regular,643217,Andrew Benintendi,CHW,35,121.0,111.0,11.0,26.0,5.0,2.0,2.0,17.0,7.0,40.0,0.0,41.0,0.234,0.28,0.369,0.649,0.743,1.171,0.057,0.314,0.486,1.143,0.2,33.06,5.79,0.348,0.171,0.271
2026,regular,663728,Cal Raleigh,SEA,35,155.0,137.0,13.0,24.0,4.0,0.0,7.0,18.0,16.0,48.0,2.0,49.0,0.175,0.261,0.358,0.619,0.686,1.4,0.2,0.371,0.514,1.371,0.457,30.97,10.32,0.207,0.182,0.167
2026,regular,702332,Caleb Durbin,BOS,35,131.0,118.0,14.0,21.0,7.0,0.0,1.0,13.0,11.0,18.0,4.0,31.0,0.178,0.248,0.263,0.511,0.6,0.886,0.029,0.4,0.371,0.514,0.314,13.74,8.4,0.202,0.176,0.179
2026,regular,678882,Ceddanne Rafaela,BOS,35,131.0,118.0,16.0,32.0,4.0,2.0,2.0,14.0,8.0,29.0,2.0,46.0,0.271,0.317,0.39,0.707,0.914,1.314,0.057,0.457,0.4,0.829,0.229,22.14,6.11,0.345,0.26,0.279
2026,regular,805367,Chase Meidroth,CHW,35,153.0,133.0,24.0,37.0,7.0,0.0,2.0,5.0,16.0,37.0,1.0,50.0,0.278,0.356,0.376,0.732,1.057,1.429,0.057,0.686,0.143,1.057,0.457,24.18,10.46,0.372,0.269,0.284
2026,regular,608369,Corey Seager,TEX,35,153.0,131.0,21.0,28.0,6.0,0.0,7.0,19.0,19.0,41.0,1.0,55.0,0.214,0.313,0.42,0.733,0.8,1.571,0.2,0.6,0.543,1.171,0.543,26.8,12.42,0.253,0.196,0.227
2026,regular,662139,Daulton Varsho,TOR,35,133.0,120.0,15.0,29.0,7.0,0.0,4.0,9.0,11.0,23.0,2.0,48.0,0.242,0.305,0.4,0.705,0.829,1.371,0.114,0.429,0.257,0.657,0.314,17.29,8.27,0.269,0.22,0.262
2026,regular,665487,Fernando Tatis Jr.,SDP,35,152.0,132.0,14.0,32.0,5.0,1.0,0.0,13.0,14.0,37.0,9.0,39.0,0.242,0.315,0.295,0.61,0.914,1.114,0.0,0.4,0.371,1.057,0.4,24.34,9.21,0.337,0.306,0.186
2026,regular,518692,Freddie Freeman,LAD,35,154.0,140.0,13.0,39.0,10.0,1.0,3.0,19.0,13.0,21.0,0.0,60.0,0.279,0.34,0.429,0.769,1.114,1.714,0.086,0.371,0.543,0.6,0.371,13.64,8.44,0.31,0.194,0.368
2026,regular,664023,Ian Happ,CHC,35,161.0,133.0,28.0,33.0,6.0,1.0,9.0,17.0,26.0,47.0,2.0,68.0,0.248,0.371,0.511,0.882,0.943,1.943,0.257,0.8,0.486,1.343,0.743,29.19,16.15,0.312,0.28,0.196
2026,regular,701538,Jackson Merrill,SDP,35,150.0,136.0,22.0,32.0,8.0,0.0,4.0,18.0,11.0,35.0,7.0,52.0,0.235,0.293,0.382,0.675,0.914,1.486,0.114,0.629,0.514,1.0,0.314,23.33,7.33,0.289,0.268,0.2
2026,regular,805779,Jacob Wilson,ATH,35,153.0,147.0,16.0,43.0,8.0,0.0,2.0,16.0,4.0,17.0,2.0,57.0,0.293,0.311,0.388,0.699,1.229,1.629,0.057,0.457,0.457,0.486,0.114,11.11,2.61,0.32,0.309,0.278
2026,regular,696285,Jacob Young,WSN,35,128.0,121.0,13.0,28.0,5.0,0.0,2.0,15.0,5.0,25.0,1.0,39.0,0.231,0.262,0.322,0.584,0.8,1.114,0.057,0.371,0.429,0.714,0.143,19.53,3.91,0.277,0.234,0.228
2026,regular,669236,Jeremiah Jackson,BAL,35,120.0,116.0,10.0,29.0,3.0,0.0,6.0,24.0,2.0,26.0,1.0,50.0,0.25,0.263,0.431,0.694,0.829,1.429,0.171,0.286,0.686,0.743,0.057,21.67,1.67,0.274,0.323,0.167
2026,regular,691023,Jordan Walker,STL,35,150.0,132.0,28.0,40.0,6.0,0.0,10.0,27.0,16.0,43.0,7.0,76.0,0.303,0.378,0.576,0.954,1.143,2.171,0.286,0.8,0.771,1.229,0.457,28.67,10.67,0.38,0.329,0.274
2026,regular,605137,Josh Bell,MIN,35,144.0,128.0,21.0,27.0,5.0,0.0,3.0,18.0,14.0,26.0,0.0,41.0,0.211,0.289,0.32,0.609,0.771,1.171,0.086,0.6,0.514,0.743,0.4,18.06,9.72,0.242,0.26,0.145
2026,regular,647304,Josh Naylor,SEA,35,151.0,137.0,9.0,32.0,3.0,0.0,4.0,17.0,12.0,26.0,7.0,47.0,0.234,0.295,0.343,0.638,0.914,1.343,0.114,0.257,0.486,0.743,0.343,17.22,7.95,0.262,0.253,0.204
2026,regular,681481,Kerry Carpenter,DET,35,115.0,100.0,11.0,21.0,2.0,2.0,6.0,17.0,11.0,40.0,0.0,45.0,0.21,0.288,0.45,0.738,0.6,1.286,0.171,0.314,0.486,1.143,0.314,34.78,9.57,0.278,0.213,0.208
2026,regular,691720,Kyle Karros,COL,35,123.0,101.0,15.0,22.0,3.0,0.0,1.0,5.0,20.0,29.0,2.0,28.0,0.218,0.347,0.277,0.624,0.629,0.8,0.029,0.429,0.143,0.829,0.571,23.58,16.26,0.296,0.238,0.203
2026,regular,672580,Maikel Garcia,KCR,35,153.0,136.0,19.0,36.0,9.0,1.0,3.0,13.0,15.0,25.0,4.0,56.0,0.265,0.338,0.412,0.75,1.029,1.6,0.086,0.543,0.371,0.714,0.429,16.34,9.8,0.306,0.323,0.216
2026,regular,571970,Max Muncy,LAD,35,139.0,119.0,25.0,34.0,5.0,0.0,9.0,13.0,20.0,33.0,0.0,66.0,0.286,0.388,0.555,0.943,0.971,1.886,0.257,0.714,0.371,0.943,0.571,23.74,14.39,0.325,0.25,0.313
2026,regular,671739,Michael Harris II,ATL,35,122.0,115.0,13.0,34.0,4.0,0.0,7.0,22.0,6.0,22.0,2.0,59.0,0.296,0.331,0.513,0.844,0.971,1.686,0.2,0.371,0.629,0.629,0.171,18.03,4.92,0.314,0.259,0.328
2026,regular,573262,Mike Yastrzemski,ATL,35,119.0,110.0,14.0,23.0,4.0,1.0,0.0,6.0,8.0,28.0,1.0,29.0,0.209,0.263,0.264,0.527,0.657,0.829,0.0,0.4,0.171,0.8,0.229,23.53,6.72,0.28,0.25,0.172
2026,regular,701762,Nick Kurtz,ATH,35,162.0,127.0,19.0,32.0,5.0,0.0,5.0,17.0,35.0,51.0,4.0,52.0,0.252,0.414,0.409,0.823,0.914,1.486,0.143,0.543,0.486,1.457,1.0,31.48,21.6,0.38,0.268,0.239
